dataset_id,cruise_id_og,cruise_id,date,lon,lat,station_og,station
WS19322_WS19322_StnCW6,WS19322,WS19322,11/22/2019,-83.27400208,28.01370049,CW6,CW6
WS19322_WS19322_StnTB1,WS19322,WS19322,11/22/2019,-82.88330078,27.80200005,TB1,TB1
WS19322_WS19322_StnTB2,WS19322,WS19322,11/22/2019,-82.9272995,27.74020004,TB2,TB2
WS19322_WS19322_StnTB3,WS19322,WS19322,11/22/2019,-83.0019989,27.66869926,TB3,TB3
WS19322_WS19322_StnTB4,WS19322,WS19322,11/22/2019,-83.1344986,27.61300087,TB4,TB4
WS19322_WS19322_StnTB6,WS19322,WS19322,11/22/2019,-82.85769653,27.83930016,TB6,TB6
WS19322_WS19322_StnTB7,WS19322,WS19322,11/22/2019,-82.94280243,27.83670044,TB7,TB7
WS19322_WS19322_StnTB8,WS19322,WS19322,11/22/2019,-83.02819824,27.84199905,TB8,TB8
WS19322_WS19322_StnTB9,WS19322,WS19322,11/22/2019,-83.13670349,27.83799934,TB9,TB9
WS19322_WS19322_Stn41,WS19322,WS19322,11/23/2019,-81.57350159,25.7322998,41,41
WS19322_WS19322_Stn45,WS19322,WS19322,11/23/2019,-81.47149658,25.58200073,45,45
WS19322_WS19322_Stn51,WS19322,WS19322,11/23/2019,-81.3062973,25.45299911,51,51
WS19322_WS19322_Stn54,WS19322,WS19322,11/23/2019,-81.15480042,25.34499931,54,54
WS19322_WS19322_Stn55,WS19322,WS19322,11/23/2019,-81.19529724,25.34880066,55,55
WS19322_WS19322_Stn56,WS19322,WS19322,11/23/2019,-81.22879791,25.35050011,56,56
WS19322_WS19322_Stn57,WS19322,WS19322,11/23/2019,-81.26750183,25.35250092,57,57
WS19322_WS19322_Stn57_1,WS19322,WS19322,11/23/2019,-81.33879852,25.35129929,57.1,57.1
WS19322_WS19322_Stn57_2,WS19322,WS19322,11/23/2019,-81.4917984,25.35149956,57.2,57.2
WS19322_WS19322_Stn57_3,WS19322,WS19322,11/23/2019,-81.65380096,25.35280037,57.3,57.3
WS19322_WS19322_Stn58,WS19322,WS19322,11/23/2019,-81.65329742,25.16629982,58,58
WS19322_WS19322_StnCAL7,WS19322,WS19322,11/23/2019,-82.0542984,26.15749931,CAL7,CAL7
WS19322_WS19322_StnCAL8,WS19322,WS19322,11/23/2019,-82.04470062,26.06220055,CAL8,CAL8
WS19322_WS19322_Stn60,WS19322,WS19322,11/24/2019,-81.3321991,25.16620064,60,60
WS19322_WS19322_Stn64,WS19322,WS19322,11/24/2019,-81.15730286,25.16530037,64,64
WS19322_WS19322_Stn65,WS19322,WS19322,11/24/2019,-81.09380341,25.10020065,65,65
WS19322_WS19322_Stn68,WS19322,WS19322,11/24/2019,-81.16670227,24.93020058,68,68
WS20006_WS20006_STA002,WS20006,WS20006,1/6/2020,-80.10379791,25.63800049,2,2
WS20006_WS20006_STAMR,WS20006,WS20006,1/6/2020,-80.3730011,25.00519943,MR,MR
WS20006_WS20006_STA07,WS20006,WS20006,1/7/2020,-80.75579834,24.81550026,7,7
WS20006_WS20006_STA09,WS20006,WS20006,1/7/2020,-80.72470093,24.76119995,9,9
WS20006_WS20006_STA09_5,WS20006,WS20006,1/7/2020,-80.69020081,24.71269989,9.5,9.5
WS20006_WS20006_STA10,WS20006,WS20006,1/7/2020,-80.86270142,24.78750038,10,10
WS20006_WS20006_STA12,WS20006,WS20006,1/7/2020,-80.83350372,24.71179962,12,12
WS20006_WS20006_STA16,WS20006,WS20006,1/7/2020,-81.20279694,24.6697998,16,16
WS20006_WS20006_STA18,WS20006,WS20006,1/7/2020,-81.18370056,24.59830093,18,18
WS20006_WS20006_STA21_5,WS20006,WS20006,1/7/2020,-81.39050293,24.4822998,21.5,21.5
WS20006_WS20006_STA21_5B,WS20006,WS20006,1/7/2020,-81.39479828,24.47769928,21.5B,21.5
WS20006_WS20006_STA21LK,WS20006,WS20006,1/7/2020,-81.41230011,24.53470039,21LK,21LK
WS20006_WS20006_STAKW1,WS20006,WS20006,1/7/2020,-81.90630341,24.65180016,KW1,KW1
WS20006_WS20006_STAKW2,WS20006,WS20006,1/7/2020,-81.91899872,24.72520065,KW2,KW2
WS20006_WS20006_STAKW4,WS20006,WS20006,1/7/2020,-82.04049683,25.01300049,KW4,KW4
WS20006_WS20006_STAWS,WS20006,WS20006,1/7/2020,-81.71849823,24.47570038,WS,WS
WS20006_WS20006_STA30,WS20006,WS20006,1/8/2020,-82.20570374,25.40200043,30,30
WS20006_WS20006_STA31,WS20006,WS20006,1/8/2020,-81.94280243,25.74020004,31,31
WS20006_WS20006_STA33,WS20006,WS20006,1/8/2020,-81.79820251,25.90929985,33,33
WS20006_WS20006_STACAL1,WS20006,WS20006,1/8/2020,-81.96080017,26.4272995,CAL1,CAL1
WS20006_WS20006_STACAL2,WS20006,WS20006,1/8/2020,-81.99880219,26.38229942,CAL2,CAL2
WS20006_WS20006_STACAL3,WS20006,WS20006,1/8/2020,-82.04329681,26.33979988,CAL3,CAL3
WS20006_WS20006_STACAL4,WS20006,WS20006,1/8/2020,-82.14050293,26.25180054,CAL4,CAL4
WS20006_WS20006_STACAL5,WS20006,WS20006,1/8/2020,-82.21970367,26.18020058,CAL5,CAL5
WS20006_WS20006_STACAL6,WS20006,WS20006,1/8/2020,-82.47949982,25.93630028,CAL6,CAL6
WS20006_WS20006_STARP1,WS20006,WS20006,1/8/2020,-82.21949768,26.54369926,RP1,RP1
WS20006_WS20006_STARP2,WS20006,WS20006,1/8/2020,-82.25430298,26.55200005,RP2,RP2
WS20006_WS20006_STARP3,WS20006,WS20006,1/8/2020,-82.33149719,26.54829979,RP3,RP3
WS20006_WS20006_STARP4,WS20006,WS20006,1/8/2020,-82.49700165,26.57620049,RP4,RP4
WS20006_WS20006_STABG2,WS20006,WS20006,1/9/2020,-82.34120178,26.68379974,BG2,BG2
WS20006_WS20006_STABg5,WS20006,WS20006,1/9/2020,-82.55979919,26.62400055,BG5,BG4
WS20006_WS20006_STAGP5,WS20006,WS20006,1/9/2020,-82.69869995,26.59329987,GP5,GP5
WS20006_WS20006_STAV1,WS20006,WS20006,1/9/2020,-82.48049927,27.10919952,V1,V1
WS20006_WS20006_STAV2,WS20006,WS20006,1/9/2020,-82.54730225,27.06879997,V2,V2
WS20006_WS20006_STAV3,WS20006,WS20006,1/9/2020,-82.61499786,27.03170013,V3,V3
WS20006_WS20006_STAV4,WS20006,WS20006,1/9/2020,-82.68499756,26.99180031,V4,V4
WS20006_WS20006_STAV5,WS20006,WS20006,1/9/2020,-82.75299835,26.95199966,V5,V5
WS20006_WS20006_STAV6,WS20006,WS20006,1/9/2020,-82.82279968,26.91469955,V6,V6
WS20006_WS20006_STAV7,WS20006,WS20006,1/9/2020,-82.88980103,26.87579918,V7,V7
WS20006_WS20006_STAV8,WS20006,WS20006,1/9/2020,-82.95729828,26.83099937,V8,V8
WS20006_WS20006_STAV9,WS20006,WS20006,1/9/2020,-83.10070038,26.72879982,V9,V9
WS20006_WS20006_STA41,WS20006,WS20006,1/10/2020,-81.57530212,25.73320007,41,41
WS20006_WS20006_STA45,WS20006,WS20006,1/10/2020,-81.47200012,25.58250046,45,45
WS20006_WS20006_STA51,WS20006,WS20006,1/10/2020,-81.30950165,25.4552002,51,51
WS20006_WS20006_STA54,WS20006,WS20006,1/10/2020,-81.15730286,25.34020042,54,54
WS20006_WS20006_STA55,WS20006,WS20006,1/10/2020,-81.19470215,25.34869957,55,55
WS20006_WS20006_STA56,WS20006,WS20006,1/10/2020,-81.22920227,25.34970093,56,56
WS20006_WS20006_STA57,WS20006,WS20006,1/10/2020,-81.26820374,25.35149956,57,57
WS20006_WS20006_STA57_1,WS20006,WS20006,1/10/2020,-81.33999634,25.35199928,57.1,57.1
WS20006_WS20006_STA57_2,WS20006,WS20006,1/10/2020,-81.49469757,25.35149956,57.2,57.2
WS20006_WS20006_STA57_3,WS20006,WS20006,1/10/2020,-81.65419769,25.3512001,57.3,57.3
WS20006_WS20006_STA58,WS20006,WS20006,1/11/2020,-81.65380096,25.16699982,58,58
WS20006_WS20006_STA60,WS20006,WS20006,1/11/2020,-81.3361969,25.16679955,60,60
WS20006_WS20006_STA64,WS20006,WS20006,1/11/2020,-81.15799713,25.16449928,64,64
WS20006_WS20006_STA65,WS20006,WS20006,1/11/2020,-81.09529877,25.10099983,65,65
WS20006_WS20006_STA68,WS20006,WS20006,1/11/2020,-81.17019653,24.92980003,68,68
WS20231_WS20231_STA001,WS20231,WS20231,8/18/2020,-80.12449646,25.64450073,1,1
WS20231_WS20231_STA_001,WS20231,WS20231,8/18/2020,-80.126297,25.6439991,1,1
WS20231_WS20231_STA_002,WS20231,WS20231,8/18/2020,-80.10350037,25.6413002,2,2
WS20231_WS20231_STA_003,WS20231,WS20231,8/18/2020,-80.08180237,25.64579964,3,3
WS20231_WS20231_STA_MR,WS20231,WS20231,8/18/2020,-80.3707962,25.00799942,MR,MR
WS20231_WS20231_STA_007,WS20231,WS20231,8/19/2020,-80.7582016,24.81550026,7,7
WS20231_WS20231_STA_009,WS20231,WS20231,8/19/2020,-80.72200012,24.76320076,9,9
WS20231_WS20231_STA_009_5,WS20231,WS20231,8/19/2020,-80.68869781,24.71769905,9.5,9.5
WS20231_WS20231_STA_010,WS20231,WS20231,8/19/2020,-80.86219788,24.78800011,10,10
WS20231_WS20231_STA_012,WS20231,WS20231,8/19/2020,-80.83229828,24.71369934,12,12
WS20231_WS20231_STA_016,WS20231,WS20231,8/19/2020,-81.20149994,24.67000008,16,16
WS20231_WS20231_STA_018,WS20231,WS20231,8/19/2020,-81.1832962,24.60169983,18,18
WS20231_WS20231_STA_21LK,WS20231,WS20231,8/19/2020,-81.41449738,24.53520012,21LK,21LK
WS20231_WS20231_STA_22,WS20231,WS20231,8/19/2020,-81.82879639,24.45700073,22,22
WS20231_WS20231_STA_24,WS20231,WS20231,8/19/2020,-81.82900238,24.53700066,24,24
WS20231_WS20231_STA_KW1,WS20231,WS20231,8/19/2020,-81.90370178,24.65530014,KW1,KW1
WS20231_WS20231_STA_KW2,WS20231,WS20231,8/19/2020,-81.91799927,24.72870064,KW2,KW2
WS20231_WS20231_STA_KW4,WS20231,WS20231,8/19/2020,-82.04119873,25.01370049,KW4,KW4
WS20231_WS20231_STA_WS,WS20231,WS20231,8/19/2020,-81.71600342,24.47550011,WS,WS
WS20231_WS20231_STA_30,WS20231,WS20231,8/20/2020,-82.21050262,25.40430069,30,30
WS20231_WS20231_STA_31,WS20231,WS20231,8/20/2020,-81.94329834,25.7432003,31,31
WS20231_WS20231_STA_33,WS20231,WS20231,8/20/2020,-81.8010025,25.91320038,33,33
WS20231_WS20231_STA_BG4,WS20231,WS20231,8/20/2020,-82.55680084,26.63269997,BG4,BG4
WS20231_WS20231_STA_CAL1,WS20231,WS20231,8/20/2020,-81.95619965,26.42620087,CAL1,CAL1
WS20231_WS20231_STA_CAL2,WS20231,WS20231,8/20/2020,-81.99829865,26.38470078,CAL2,CAL2
WS20231_WS20231_STA_CAL3,WS20231,WS20231,8/20/2020,-82.04250336,26.34399986,CAL3,CAL3
WS20231_WS20231_STA_CAL4,WS20231,WS20231,8/20/2020,-82.13729858,26.25629997,CAL4,CAL4
WS20231_WS20231_STA_CAL5,WS20231,WS20231,8/20/2020,-82.21569824,26.18499947,CAL5,CAL5
WS20231_WS20231_STA_CAL6,WS20231,WS20231,8/20/2020,-82.48149872,25.94199944,CAL6,CAL6
WS20231_WS20231_STA_GP5,WS20231,WS20231,8/20/2020,-82.69869995,26.59550095,GP5,GP5
WS20231_WS20231_STA_RP1,WS20231,WS20231,8/20/2020,-82.21549988,26.54719925,RP1,RP1
WS20231_WS20231_STA_RP2,WS20231,WS20231,8/20/2020,-82.25730133,26.55520058,RP2,RP2
WS20231_WS20231_STA_RP3,WS20231,WS20231,8/20/2020,-82.33350372,26.55179977,RP3,RP3
WS20231_WS20231_STA_RP4,WS20231,WS20231,8/20/2020,-82.49829865,26.57979965,RP4,RP4
WS20231_WS20231_STA_41,WS20231,WS20231,8/21/2020,-81.57430267,25.73399925,41,41
WS20231_WS20231_STA_45,WS20231,WS20231,8/21/2020,-81.47019958,25.58230019,45,45
WS20231_WS20231_STA_49,WS20231,WS20231,8/21/2020,-81.29029846,25.58569908,49,49
WS20231_WS20231_STA_51,WS20231,WS20231,8/21/2020,-81.30950165,25.45569992,51,51
WS20231_WS20231_STA_54,WS20231,WS20231,8/21/2020,-81.15769958,25.34000015,54,54
WS20231_WS20231_STA_55,WS20231,WS20231,8/21/2020,-81.19730377,25.34880066,55,55
WS20231_WS20231_STA_56,WS20231,WS20231,8/21/2020,-81.23020172,25.35020065,56,56
WS20231_WS20231_STA_57,WS20231,WS20231,8/21/2020,-81.26570129,25.35169983,57,57
WS20231_WS20231_STA_BG2,WS20231,WS20231,8/21/2020,-82.33999634,26.69120026,BG2,BG2
WS20231_WS20231_STA_BG3,WS20231,WS20231,8/21/2020,-82.41750336,26.67280006,BG3,BG3
WS20231_WS20231_STA_EB1,WS20231,WS20231,8/21/2020,-82.38469696,26.92280006,EB1,EB1
WS20231_WS20231_STA_EB2,WS20231,WS20231,8/21/2020,-82.54149628,26.92370033,EB2,EB2
WS20231_WS20231_STA_GP1_5,WS20231,WS20231,8/21/2020,-82.30480194,26.78549957,GP1.5,GP1.5
WS20231_WS20231_STA_57_1,WS20231,WS20231,8/22/2020,-81.33799744,25.35370064,57.1,57.1
WS20231_WS20231_STA_60,WS20231,WS20231,8/22/2020,-81.33650208,25.1692009,60,60
WS20231_WS20231_STA_63,WS20231,WS20231,8/22/2020,-81.21600342,25.16970062,63,63
WS20231_WS20231_STA_68,WS20231,WS20231,8/22/2020,-81.16549683,24.9307003,68,68
WS20279_WS20279_WS20278_Stn_002,WS20279,WS20279,10/5/2020,-80.10630035,25.64229965,2,2
WS20279_WS20279_WS20278_Stn_MR,WS20279,WS20279,10/5/2020,-80.36620331,25.00900078,MR,MR
WS20279_WS20279_WS20278_Stn_10,WS20279,WS20279,10/6/2020,-80.8615036,24.79100037,10,10
WS20279_WS20279_WS20278_Stn_12,WS20279,WS20279,10/6/2020,-80.83499908,24.71269989,12,12
WS20279_WS20279_WS20278_Stn_16,WS20279,WS20279,10/6/2020,-81.20379639,24.66950035,16,16
WS20279_WS20279_WS20278_Stn_18,WS20279,WS20279,10/6/2020,-81.18520355,24.5991993,18,18
WS20279_WS20279_WS20278_Stn_21LK,WS20279,WS20279,10/6/2020,-81.41649628,24.53770065,21LK,21LK
WS20279_WS20279_WS20278_Stn_30,WS20279,WS20279,10/6/2020,-82.21369934,25.4008007,30,30
WS20279_WS20279_WS20278_Stn_7,WS20279,WS20279,10/6/2020,-80.75800323,24.81769943,7,7
WS20279_WS20279_WS20278_Stn_9,WS20279,WS20279,10/6/2020,-80.72650146,24.76230049,9,9
WS20279_WS20279_WS20278_Stn_9_5,WS20279,WS20279,10/6/2020,-80.68800354,24.71750069,9.5,9.5
WS20279_WS20279_WS20278_Stn_KW1,WS20279,WS20279,10/6/2020,-81.90619659,24.65530014,KW1,KW1
WS20279_WS20279_WS20278_Stn_KW2,WS20279,WS20279,10/6/2020,-81.9178009,24.72780037,KW2,KW2
WS20279_WS20279_WS20278_Stn_KW4,WS20279,WS20279,10/6/2020,-82.0428009,25.01280022,KW4,KW4
WS20279_WS20279_WS20278_Stn_WS,WS20279,WS20279,10/6/2020,-81.71769714,24.47500038,WS,WS
WS20279_WS20279_WS20278_Stn_31,WS20279,WS20279,10/7/2020,-81.94450378,25.74349976,31,31
WS20279_WS20279_WS20278_Stn_CAL1,WS20279,WS20279,10/8/2020,-81.96080017,26.42700005,CAL1,CAL1
WS20279_WS20279_WS20278_Stn_CAL2,WS20279,WS20279,10/8/2020,-82.00229645,26.38279915,CAL2,CAL2
WS20279_WS20279_WS20278_Stn_CAL3,WS20279,WS20279,10/8/2020,-82.04370117,26.34399986,CAL3,CAL3
WS20279_WS20279_WS20278_Stn_CAL4,WS20279,WS20279,10/8/2020,-82.13870239,26.25379944,CAL4,CAL4
WS20279_WS20279_WS20278_Stn_CAL5,WS20279,WS20279,10/8/2020,-82.21679688,26.18549919,CAL5,CAL5
WS20279_WS20279_WS20278_Stn_BG2,WS20279,WS20279,10/9/2020,-82.34049988,26.69070053,BG2,BG2
WS20279_WS20279_WS20278_Stn_BG3,WS20279,WS20279,10/9/2020,-82.41850281,26.67070007,BG3,BG3
WS20279_WS20279_WS20278_Stn_BG4,WS20279,WS20279,10/9/2020,-82.55950165,26.63220024,BG4,BG4
WS20279_WS20279_WS20278_Stn_CAL6,WS20279,WS20279,10/9/2020,-82.48249817,25.94280052,CAL6,CAL6
WS20279_WS20279_WS20278_Stn_GP5,WS20279,WS20279,10/9/2020,-82.69680023,26.59530067,GP5,GP5
WS20279_WS20279_WS20278_Stn_RP1,WS20279,WS20279,10/9/2020,-82.21900177,26.54570007,RP1,RP1
WS20279_WS20279_WS20278_Stn_RP2,WS20279,WS20279,10/9/2020,-82.25669861,26.55349922,RP2,RP2
WS20279_WS20279_WS20278_Stn_RP3,WS20279,WS20279,10/9/2020,-82.3321991,26.55200005,RP3,RP3
WS20279_WS20279_WS20278_Stn_RP4,WS20279,WS20279,10/9/2020,-82.49919891,26.57719994,RP4,RP4
WS20279_WS20279_WS20278_Stn_V1,WS20279,WS20279,10/9/2020,-82.47750092,27.11219978,V1,V1
WS20279_WS20279_WS20278_Stn_V2,WS20279,WS20279,10/9/2020,-82.54620361,27.07530022,V2,V2
WS20279_WS20279_WS20278_Stn_V3,WS20279,WS20279,10/9/2020,-82.61329651,27.03350067,V3,V3
WS20279_WS20279_WS20278_Stn_V4,WS20279,WS20279,10/9/2020,-82.68319702,26.99629974,V4,V4
WS20279_WS20279_WS20278_Stn_V5,WS20279,WS20279,10/9/2020,-82.75050354,26.95829964,V5,V5
WS20279_WS20279_WS20278_Stn_V6,WS20279,WS20279,10/9/2020,-82.82080078,26.91880035,V6,V6
WS20279_WS20279_WS20278_Stn_V7,WS20279,WS20279,10/9/2020,-82.88729858,26.87919998,V7,V7
WS20279_WS20279_WS20278_Stn_V8,WS20279,WS20279,10/9/2020,-82.95899963,26.83419991,V8,V8
WS20279_WS20279_WS20278_Stn_V9,WS20279,WS20279,10/9/2020,-83.10870361,26.73530006,V9,V9
WS20279_WS20279_WS20278_Stn_AMI1,WS20279,WS20279,10/10/2020,-82.75150299,27.4993,AMI1,AMI1
WS20279_WS20279_WS20278_Stn_AMI2,WS20279,WS20279,10/10/2020,-82.84819794,27.46019936,AMI2,AMI2
WS20279_WS20279_WS20278_Stn_AMI3,WS20279,WS20279,10/10/2020,-82.9434967,27.42230034,AMI3,AMI3
WS20279_WS20279_WS20278_Stn_AMI4,WS20279,WS20279,10/10/2020,-83.03520203,27.38470078,AMI4,AMI4
WS20279_WS20279_WS20278_Stn_AMI5,WS20279,WS20279,10/10/2020,-83.12870026,27.34469986,AMI5,AMI5
WS20279_WS20279_WS20278_Stn_AMI6,WS20279,WS20279,10/10/2020,-83.22419739,27.30800056,AMI6,AMI6
WS20279_WS20279_WS20278_Stn_AMI7,WS20279,WS20279,10/10/2020,-83.31400299,27.26670074,AMI7,AMI7
WS20279_WS20279_WS20278_Stn_AMI8,WS20279,WS20279,10/10/2020,-83.41030121,27.22970009,AMI8,AMI8
WS20279_WS20279_WS20278_Stn_AMI9,WS20279,WS20279,10/10/2020,-83.50450134,27.19099998,AMI9,AMI9
WS20279_WS20279_WS20278_Stn_TB1,WS20279,WS20279,10/10/2020,-82.88150024,27.80279922,TB1,TB1
WS20279_WS20279_WS20278_Stn_TB10,WS20279,WS20279,10/10/2020,-83.4865036,27.61720085,TB10,TB10
WS20279_WS20279_WS20278_Stn_TB11,WS20279,WS20279,10/10/2020,-83.68019867,27.62050056,TB11,TB11
WS20279_WS20279_WS20278_Stn_TB2,WS20279,WS20279,10/10/2020,-82.92949677,27.74300003,TB2,TB2
WS20279_WS20279_WS20278_Stn_TB3,WS20279,WS20279,10/10/2020,-82.99729919,27.67580032,TB3,TB3
WS20279_WS20279_WS20278_Stn_TB4,WS20279,WS20279,10/10/2020,-83.1344986,27.62120056,TB4,TB4
WS20279_WS20279_WS20278_Stn_TB5,WS20279,WS20279,10/10/2020,-83.29930115,27.61969948,TB5,TB5
WS20279_WS20279_WS20278_Stn_41,WS20279,WS20279,10/11/2020,-81.57319641,25.73500061,41,41
WS20279_WS20279_WS20278_Stn_45,WS20279,WS20279,10/11/2020,-81.47049713,25.58449936,45,45
WS20279_WS20279_WS20278_Stn_51,WS20279,WS20279,10/11/2020,-81.30799866,25.45319939,51,51
WS20279_WS20279_WS20278_Stn_53,WS20279,WS20279,10/11/2020,-81.23320007,25.45280075,53,53
WS20279_WS20279_WS20278_Stn_54,WS20279,WS20279,10/11/2020,-81.15149689,25.34329987,54,54
WS20279_WS20279_WS20278_Stn_55,WS20279,WS20279,10/11/2020,-81.19799805,25.35000038,55,55
WS20279_WS20279_WS20278_Stn_56,WS20279,WS20279,10/11/2020,-81.22730255,25.35129929,56,56
WS20279_WS20279_WS20278_Stn_57,WS20279,WS20279,10/11/2020,-81.26570129,25.35169983,57,57
WS20279_WS20279_WS20278_Stn_572,WS20279,WS20279,10/11/2020,-81.48549652,25.35149956,572,57.2
WS20279_WS20279_WS20278_Stn_57_1b,WS20279,WS20279,10/11/2020,-81.33499908,25.35199928,57.1B,57.1
WS20279_WS20279_WS20278_Stn_573,WS20279,WS20279,10/12/2020,-81.65249634,25.34830093,573,57.3
WS20279_WS20279_WS20278_Stn_58,WS20279,WS20279,10/12/2020,-81.65249634,25.1637001,58,58
WS20279_WS20279_WS20278_Stn_60,WS20279,WS20279,10/12/2020,-81.33550262,25.16900063,60,60
WS20279_WS20279_WS20278_Stn_64,WS20279,WS20279,10/12/2020,-81.16300201,25.16519928,64,64
WS20279_WS20279_WS20278_Stn_65,WS20279,WS20279,10/12/2020,-81.09729767,25.10020065,65,65
WS20279_WS20279_WS20278_Stn_68,WS20279,WS20279,10/12/2020,-81.16750336,24.92950058,68,68
WS20342_WS20342_WS20342_stn_2,WS20342,WS20342,12/7/2020,-80.10449982,25.63969994,2,2
WS20342_WS20342_WS20342_stn_10,WS20342,WS20342,12/8/2020,-80.86370087,24.78470039,10,10
WS20342_WS20342_WS20342_stn_16,WS20342,WS20342,12/8/2020,-81.19799805,24.66729927,16,16
WS20342_WS20342_WS20342_stn_60,WS20342,WS20342,12/8/2020,-81.33499908,25.16379929,60,60
WS20342_WS20342_WS20342_stn_64,WS20342,WS20342,12/8/2020,-81.15799713,25.16469955,64,64
WS20342_WS20342_WS20342_stn_68,WS20342,WS20342,12/8/2020,-81.16670227,24.92770004,68,68
WS20342_WS20342_WS20342_stn_7,WS20342,WS20342,12/8/2020,-80.75370026,24.81380081,7,7
WS20342_WS20342_WS20342_stn_31,WS20342,WS20342,12/9/2020,-81.94129944,25.73629951,31,31
WS20342_WS20342_WS20342_stn_41,WS20342,WS20342,12/9/2020,-81.57550049,25.72800064,41,41
WS20342_WS20342_WS20342_stn_47,WS20342,WS20342,12/9/2020,-81.36979675,25.58250046,47,47
WS20342_WS20342_WS20342_stn_49,WS20342,WS20342,12/9/2020,-81.29319763,25.58370018,49,49
WS20342_WS20342_WS20342_stn_51,WS20342,WS20342,12/9/2020,-81.30899811,25.45070076,51,51
WS20342_WS20342_WS20342_stn_53,WS20342,WS20342,12/9/2020,-81.23049927,25.45019913,53,53
WS20342_WS20342_WS20342_stn_54,WS20342,WS20342,12/9/2020,-81.15630341,25.34119987,54,54
WS20342_WS20342_WS20342_stn_55,WS20342,WS20342,12/9/2020,-81.1969986,25.35050011,55,55
WS20342_WS20342_WS20342_stn_56,WS20342,WS20342,12/9/2020,-81.22599792,25.34830093,56,56
WS20342_WS20342_WS20342_stn_57,WS20342,WS20342,12/9/2020,-81.2594986,25.34819984,57,57
WS20342_WS20342_WS20342_stn_57_1,WS20342,WS20342,12/9/2020,-81.33630371,25.35320091,57.1,57.1
WS20342_WS20342_WS20342_stn_57_2,WS20342,WS20342,12/9/2020,-81.48999786,25.34749985,57.2,57.2
WS20342_WS20342_WS20342_stn_57_3,WS20342,WS20342,12/9/2020,-81.65799713,25.33849907,57.3,57.3
WS20342_WS20342_WS20342_stn_58,WS20342,WS20342,12/9/2020,-81.65149689,25.16379929,58,58
WS20342_WS20342_WS20342_stn_33,WS20342,WS20342,12/10/2020,-81.79769897,25.90769958,33,33
WS20342_WS20342_WS20342_stn_BG1,WS20342,WS20342,12/10/2020,-82.24720001,26.72130013,BG1,BG1
WS20342_WS20342_WS20342_stn_BG2,WS20342,WS20342,12/10/2020,-82.33969879,26.68869972,BG2,BG2
WS20342_WS20342_WS20342_stn_BG3,WS20342,WS20342,12/10/2020,-82.41549683,26.67000008,BG3,BG3
WS20342_WS20342_WS20342_stn_BG4,WS20342,WS20342,12/10/2020,-82.55449677,26.63050079,BG4,BG4
WS20342_WS20342_WS20342_stn_CAL1,WS20342,WS20342,12/10/2020,-81.95680237,26.42449951,CAL1,CAL1
WS20342_WS20342_WS20342_stn_CAL2,WS20342,WS20342,12/10/2020,-81.99900055,26.3845005,CAL2,CAL2
WS20342_WS20342_WS20342_stn_CAL3,WS20342,WS20342,12/10/2020,-82.04499817,26.3409996,CAL3,CAL3
WS20342_WS20342_WS20342_stn_CAL4,WS20342,WS20342,12/10/2020,-82.1371994,26.25250053,CAL4,CAL4
WS20342_WS20342_WS20342_stn_CAL5,WS20342,WS20342,12/10/2020,-82.21820068,26.17630005,CAL5,CAL5
WS20342_WS20342_WS20342_stn_GP5,WS20342,WS20342,12/10/2020,-82.69830322,26.59620094,GP5,GP5
WS20342_WS20342_WS20342_stn_RP1,WS20342,WS20342,12/10/2020,-82.21669769,26.54770088,RP1,RP1
WS20342_WS20342_WS20342_stn_RP2,WS20342,WS20342,12/10/2020,-82.25630188,26.55330086,RP2,RP2
WS20342_WS20342_WS20342_stn_RP3,WS20342,WS20342,12/10/2020,-82.33300018,26.55170059,RP3,RP3
WS20342_WS20342_WS20342_stn_RP4,WS20342,WS20342,12/10/2020,-82.49949646,26.57830048,RP4,RP4
WS20342_WS20342_WS20342_stn_V1,WS20342,WS20342,12/10/2020,-82.47769928,27.11100006,V1,V1
WS20342_WS20342_WS20342_stn_AMI1,WS20342,WS20342,12/11/2020,-82.75019836,27.49720001,AMI1,AMI1
WS20342_WS20342_WS20342_stn_AMI2,WS20342,WS20342,12/11/2020,-82.84279633,27.45919991,AMI2,AMI2
WS20342_WS20342_WS20342_stn_AMI3,WS20342,WS20342,12/11/2020,-82.93979645,27.41880035,AMI3,AMI3
WS20342_WS20342_WS20342_stn_AMI4,WS20342,WS20342,12/11/2020,-83.03099823,27.38419914,AMI4,AMI4
WS20342_WS20342_WS20342_stn_AMI5,WS20342,WS20342,12/11/2020,-83.1292038,27.34329987,AMI5,AMI5
WS20342_WS20342_WS20342_stn_AMI6,WS20342,WS20342,12/11/2020,-83.22319794,27.30680084,AMI6,AMI6
WS20342_WS20342_WS20342_stn_AMI7,WS20342,WS20342,12/11/2020,-83.32369995,27.27029991,AMI7,AMI7
WS20342_WS20342_WS20342_stn_AMI8,WS20342,WS20342,12/11/2020,-83.41100311,27.22599983,AMI8,AMI8
WS20342_WS20342_WS20342_stn_AMI9,WS20342,WS20342,12/11/2020,-83.50319672,27.19149971,AMI9,AMI9
WS20342_WS20342_WS20342_stn_TB1,WS20342,WS20342,12/11/2020,-82.88179779,27.80120087,TB1,TB1
WS20342_WS20342_WS20342_stn_TB2,WS20342,WS20342,12/11/2020,-82.93019867,27.73730087,TB2,TB2
WS20342_WS20342_WS20342_stn_V2,WS20342,WS20342,12/11/2020,-82.5447998,27.07299995,V2,V2
